GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US060371011101,060371011101,"Block Group 1, Census Tract 1011.10, Los Angeles County, California",56875,23014
1500000US060371011102,060371011102,"Block Group 2, Census Tract 1011.10, Los Angeles County, California",45375,10827
1500000US060371011103,060371011103,"Block Group 3, Census Tract 1011.10, Los Angeles County, California",65029,22991
1500000US060371011221,060371011221,"Block Group 1, Census Tract 1011.22, Los Angeles County, California",113542,16781
1500000US060371011222,060371011222,"Block Group 2, Census Tract 1011.22, Los Angeles County, California",92457,28090
1500000US060371012101,060371012101,"Block Group 1, Census Tract 1012.10, Los Angeles County, California",34716,14160
1500000US060371012102,060371012102,"Block Group 2, Census Tract 1012.10, Los Angeles County, California",42682,7552
1500000US060371012201,060371012201,"Block Group 1, Census Tract 1012.20, Los Angeles County, California",63603,15374
1500000US060371012202,060371012202,"Block Group 2, Census Tract 1012.20, Los Angeles County, California",37886,4150
1500000US060371013001,060371013001,"Block Group 1, Census Tract 1013, Los Angeles County, California",98611,29755
1500000US060371013002,060371013002,"Block Group 2, Census Tract 1013, Los Angeles County, California",90855,11312
1500000US060371013003,060371013003,"Block Group 3, Census Tract 1013, Los Angeles County, California",57500,24000
1500000US060371013004,060371013004,"Block Group 4, Census Tract 1013, Los Angeles County, California",64659,15254
1500000US060371014001,060371014001,"Block Group 1, Census Tract 1014, Los Angeles County, California",33482,10071
1500000US060371014002,060371014002,"Block Group 2, Census Tract 1014, Los Angeles County, California",60644,16058
1500000US060371014003,060371014003,"Block Group 3, Census Tract 1014, Los Angeles County, California",74531,9956
1500000US060371021031,060371021031,"Block Group 1, Census Tract 1021.03, Los Angeles County, California",72222,9529
1500000US060371021041,060371021041,"Block Group 1, Census Tract 1021.04, Los Angeles County, California",72744,5346
1500000US060371021042,060371021042,"Block Group 2, Census Tract 1021.04, Los Angeles County, California",76483,11559
1500000US060371021051,060371021051,"Block Group 1, Census Tract 1021.05, Los Angeles County, California",53958,22295
1500000US060371021052,060371021052,"Block Group 2, Census Tract 1021.05, Los Angeles County, California",45000,11557
1500000US060371021071,060371021071,"Block Group 1, Census Tract 1021.07, Los Angeles County, California",67727,19381
1500000US060371021072,060371021072,"Block Group 2, Census Tract 1021.07, Los Angeles County, California",60455,23552
1500000US060371031011,060371031011,"Block Group 1, Census Tract 1031.01, Los Angeles County, California",74891,21204
1500000US060371031012,060371031012,"Block Group 2, Census Tract 1031.01, Los Angeles County, California",61591,26278
1500000US060371031021,060371031021,"Block Group 1, Census Tract 1031.02, Los Angeles County, California",74375,56785
1500000US060371031022,060371031022,"Block Group 2, Census Tract 1031.02, Los Angeles County, California",85592,21162
1500000US060371031023,060371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California",82917,39789
1500000US060371031024,060371031024,"Block Group 4, Census Tract 1031.02, Los Angeles County, California",53438,26765
1500000US060371031025,060371031025,"Block Group 5, Census Tract 1031.02, Los Angeles County, California",83750,15012
