GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Owner occupied,Margin of Error; Total: - Owner occupied,Estimate; Total: - Renter occupied,Margin of Error; Total: - Renter occupied
1500000US060371011101,060371011101,"Block Group 1, Census Tract 1011.10, Los Angeles County, California",1768,436,806,324,962,319
1500000US060371011102,060371011102,"Block Group 2, Census Tract 1011.10, Los Angeles County, California",1690,350,571,207,1119,401
1500000US060371011103,060371011103,"Block Group 3, Census Tract 1011.10, Los Angeles County, California",1112,282,752,242,360,216
1500000US060371011221,060371011221,"Block Group 1, Census Tract 1011.22, Los Angeles County, California",2161,379,1720,378,441,249
1500000US060371011222,060371011222,"Block Group 2, Census Tract 1011.22, Los Angeles County, California",1132,272,927,265,205,163
1500000US060371012101,060371012101,"Block Group 1, Census Tract 1012.10, Los Angeles County, California",2648,438,295,171,2353,452
1500000US060371012102,060371012102,"Block Group 2, Census Tract 1012.10, Los Angeles County, California",3071,517,265,143,2806,558
1500000US060371012201,060371012201,"Block Group 1, Census Tract 1012.20, Los Angeles County, California",1035,233,619,195,416,193
1500000US060371012202,060371012202,"Block Group 2, Census Tract 1012.20, Los Angeles County, California",2132,281,546,190,1586,309
1500000US060371013001,060371013001,"Block Group 1, Census Tract 1013, Los Angeles County, California",1378,436,1228,451,150,99
1500000US060371013002,060371013002,"Block Group 2, Census Tract 1013, Los Angeles County, California",1118,250,983,252,135,105
1500000US060371013003,060371013003,"Block Group 3, Census Tract 1013, Los Angeles County, California",837,289,720,268,117,144
1500000US060371013004,060371013004,"Block Group 4, Census Tract 1013, Los Angeles County, California",856,377,832,380,24,36
1500000US060371014001,060371014001,"Block Group 1, Census Tract 1014, Los Angeles County, California",1066,299,435,169,631,275
1500000US060371014002,060371014002,"Block Group 2, Census Tract 1014, Los Angeles County, California",1797,348,1397,217,400,276
1500000US060371014003,060371014003,"Block Group 3, Census Tract 1014, Los Angeles County, California",1345,264,1102,265,243,123
1500000US060371021031,060371021031,"Block Group 1, Census Tract 1021.03, Los Angeles County, California",1870,141,1311,166,559,158
1500000US060371021041,060371021041,"Block Group 1, Census Tract 1021.04, Los Angeles County, California",2192,422,1785,431,407,170
1500000US060371021042,060371021042,"Block Group 2, Census Tract 1021.04, Los Angeles County, California",1152,342,730,207,422,349
1500000US060371021051,060371021051,"Block Group 1, Census Tract 1021.05, Los Angeles County, California",805,178,516,170,289,146
1500000US060371021052,060371021052,"Block Group 2, Census Tract 1021.05, Los Angeles County, California",1144,235,443,197,701,197
1500000US060371021071,060371021071,"Block Group 1, Census Tract 1021.07, Los Angeles County, California",2736,332,1910,424,826,380
1500000US060371021072,060371021072,"Block Group 2, Census Tract 1021.07, Los Angeles County, California",983,228,822,222,161,121
1500000US060371031011,060371031011,"Block Group 1, Census Tract 1031.01, Los Angeles County, California",1557,200,1166,196,391,189
1500000US060371031012,060371031012,"Block Group 2, Census Tract 1031.01, Los Angeles County, California",1163,272,1030,285,133,86
1500000US060371031021,060371031021,"Block Group 1, Census Tract 1031.02, Los Angeles County, California",584,224,389,156,195,203
1500000US060371031022,060371031022,"Block Group 2, Census Tract 1031.02, Los Angeles County, California",788,269,609,244,179,137
1500000US060371031023,060371031023,"Block Group 3, Census Tract 1031.02, Los Angeles County, California",1246,362,1129,351,117,141
1500000US060371031024,060371031024,"Block Group 4, Census Tract 1031.02, Los Angeles County, California",736,235,393,165,343,185
1500000US060371031025,060371031025,"Block Group 5, Census Tract 1031.02, Los Angeles County, California",1278,400,976,327,302,265
1500000US060371032001,060371032001,"Block Group 1, Census Tract 1032, Los Angeles County, California",2093,577,1698,527,395,282
1500000US060371032002,060371032002,"Block Group 2, Census Tract 1032, Los Angeles County, California",1687,414,1448,400,239,212
1500000US060371032003,060371032003,"Block Group 3, Census Tract 1032, Los Angeles County, California",2130,424,955,313,1175,382
1500000US060371033001,060371033001,"Block Group 1, Census Tract 1033, Los Angeles County, California",1623,313,1454,305,169,103
1500000US060371033002,060371033002,"Block Group 2, Census Tract 1033, Los Angeles County, California",1501,300,1244,253,257,171
1500000US060371034001,060371034001,"Block Group 1, Census Tract 1034, Los Angeles County, California",1857,680,815,538,1042,587
1500000US060371034002,060371034002,"Block Group 2, Census Tract 1034, Los Angeles County, California",951,476,691,329,260,313
1500000US060371034003,060371034003,"Block Group 3, Census Tract 1034, Los Angeles County, California",568,324,270,121,298,344
1500000US060371034004,060371034004,"Block Group 4, Census Tract 1034, Los Angeles County, California",831,252,405,228,426,224
1500000US060371034005,060371034005,"Block Group 5, Census Tract 1034, Los Angeles County, California",2258,436,1458,360,800,412
1500000US060371041031,060371041031,"Block Group 1, Census Tract 1041.03, Los Angeles County, California",1909,317,1637,343,272,185
1500000US060371041032,060371041032,"Block Group 2, Census Tract 1041.03, Los Angeles County, California",1830,362,1550,326,280,176
1500000US060371041051,060371041051,"Block Group 1, Census Tract 1041.05, Los Angeles County, California",1773,470,1409,466,364,278
1500000US060371041052,060371041052,"Block Group 2, Census Tract 1041.05, Los Angeles County, California",4094,496,1561,371,2533,474
1500000US060371041081,060371041081,"Block Group 1, Census Tract 1041.08, Los Angeles County, California",1315,384,838,350,477,182
1500000US060371041082,060371041082,"Block Group 2, Census Tract 1041.08, Los Angeles County, California",2111,441,934,373,1177,381
1500000US060371041083,060371041083,"Block Group 3, Census Tract 1041.08, Los Angeles County, California",1469,454,980,358,489,378
1500000US060371041241,060371041241,"Block Group 1, Census Tract 1041.24, Los Angeles County, California",1988,522,1650,481,338,271
